829	12592
11146	4253
12264	15887
4074	159
3783	2611
3895	12307
1905	12026
2990	12628
7068	18875
6592	16482
1977	17619
12811	10990
15869	3795
580	9156
1186	11857
4454	7683
5846	7798
12369	15738
31	17400
7502	4352
5402	16908
2419	4153
11035	11240
4614	12376
9771	12742
3015	18927
13683	553
7365	10483
7982	3565
3478	10296
3491	3855
5444	5488
14963	10536
12654	7869
5880	1842
7741	3277
2371	9500
14132	14577
14244	12848
1547	15860
14700	5238
14211	2629
8772	2902
5767	3084
14103	1859
14299	2433
7049	10909
14842	7416
13968	17233
4121	16955
15532	5280
13774	734
15116	13502
6361	4317
8559	20244
13726	7490
13522	17833
11516	15423
8474	16859
6354	16694
9474	508
1676	14268
123	6782
1388	13491
7559	1555
13634	11264
13845	16955
5541	2920
6767	14556
15638	9977
9705	11264
4932	1568
5466	332
2692	14894
11511	1056
15789	14556
15546	13424
9611	10788
6256	12415
4496	10364
840	14321
10304	3469
8299	9247
11416	9408
12333	4754
3322	13021
13541	10822
8990	11585
903	12922
4874	8983
5403	4979
12096	4937
1276	6722
14688	14434
4885	9243
6531	4004
4329	5234
6353	18002
3358	3469
4225	3855
15750	16798
14370	7002
1630	19913
11878	11322
15614	11362
11793	15868
4852	14770
580	5182
4417	8075
13764	19320
13060	10501
11556	19119
12399	13515
13631	18380
7962	8453
13402	15938
10354	8068
6174	4980
10277	1044
1362	17401
8017	8637
15546	10810
229	11514
2878	15806
5490	7987
4452	5994
11890	16467
13856	5805
4588	977
13340	829
5143	16591
9886	14519
2694	13368
8760	3202
7342	9595
13146	7506
12801	3147
3871	15697
10476	18787
8256	2677
7360	2177
14034	17048
823	8034
175	9238
2503	6879
14477	14556
11924	6706
8518	10679
6645	9036
4917	6706
4566	1281
6732	3634
8190	2940
5955	8161
4655	876
9104	7652
13992	17960
15695	14829
9795	14637
653	4567
12075	1027
5615	14105
12645	8500
11090	16622
10002	3702
12069	12485
10827	13592
1564	16773
14244	1515
2480	13629
6184	10477
3645	791
10874	3457
1128	16211
6153	3747
8966	10501
14141	9522
15684	19628
7887	2915
7255	10289
3226	2327
10510	16795
15265	929
9631	5051
4575	6448
7604	7788
3521	4601
13648	3745
191	6130
2419	9389
7502	10759
13914	17026
8896	3032
13439	6327
7360	19598
7383	15064
7383	13753
13677	13310
405	17974
844	2394
13734	9604
11922	8169
13324	2860
9567	11137
8453	19365
10939	18819
2937	18440
1070	6096
14093	13515
1610	368
7563	3896
13999	13814
6950	10363
2662	19337
3576	19702
9988	3479
10997	11578
2444	11624
5806	8240
707	12648
2325	10990
8969	1780
10780	1544
2183	3382
9329	20282
3558	13379
13914	8197
4127	3911
4568	4253
5536	19839
15056	455
2091	7855
1506	4012
1060	6489
7081	8535
5033	10391
2760	10683
14891	9931
14891	2939
198	3672
10758	12751
12708	18605
15035	3202
2938	8093
15791	18515
1782	7770
5298	11887
3046	8535
8587	11205
4496	3439
888	1676
11680	2469
5169	11823
5972	19828
4757	18721
11516	9048
641	297
10983	16859
